0,2.420321,0
1,19.028333,1
2,27.885801,2
3,24.321957,2
4,21.053472,2
5,18.317827,1
6,18.860337,2
7,19.132073,2
8,24.401854,2
9,10.135492,1
10,19.220562,2
11,19.171512,2
12,20.797686,2
13,25.985416,2
14,21.468970,2
15,20.229486,2
16,31.130956,2
17,21.859907,2
18,19.675491,2
19,15.362727,1
20,18.282132,2
21,30.444370,2
22,32.628454,2
23,28.478500,2
24,18.307496,2
25,19.890003,2
26,16.231380,1
27,21.133863,2
28,25.685375,2
29,12.169078,1
30,27.516878,2
31,28.890718,2
32,19.315911,2
33,24.454265,2
34,28.544271,2
35,21.207665,2
36,18.922944,1
37,18.531850,2
38,29.490538,2
39,23.509055,2
40,28.619652,2
41,22.663877,2
42,26.232698,2
43,18.328275,2
44,20.528643,2
45,11.989609,1
46,22.413811,2
47,16.258412,1
48,19.927524,2
49,28.222432,2
50,30.113582,2
51,28.872870,2
52,18.978935,2
53,30.473671,2
54,23.739400,2
55,19.133057,2
56,29.265721,2
57,18.554859,2
58,15.015576,1
59,28.295944,2
60,22.076458,2
61,19.014662,2
62,19.069630,2
63,20.035860,2
64,23.003759,2
65,23.001715,2
66,16.996041,1
67,2.608811,0
68,19.911981,2
69,22.007677,2
70,16.262320,1
71,22.391090,2
72,18.762356,2
73,10.550950,1
74,14.087442,1
75,30.735802,2
76,19.984993,2
77,19.519346,2
78,23.734960,2
79,18.171475,2
80,25.164118,2
81,19.194034,2
82,24.232643,2
83,2.993888,0
84,23.334874,2
85,3.116665,0
86,2.831313,0
87,26.400895,2
88,3.609042,0
89,25.029509,2
90,27.138572,2
91,29.884288,2
92,22.332039,2
93,12.548380,1
94,16.321233,1
95,27.653838,2
96,19.538257,2
97,31.964282,2
98,9.688880,1
99,28.446299,2
100,18.487888,1
101,10.278431,1
102,10.574696,1
103,23.159425,2
104,23.634473,2
105,23.739802,2
106,27.212585,2
107,24.444615,2
108,10.394677,1
109,20.464952,2
110,10.284073,1
111,20.476315,2
112,18.532285,2
113,18.565228,2
114,21.479954,2
115,18.932096,2
116,11.788865,1
117,20.345575,2
118,25.125806,2
119,22.866073,2
120,28.884843,2
121,23.752127,2
122,20.187192,2
123,2.523754,0
124,18.702394,2
125,19.563288,2
126,18.588100,2
127,23.511209,2
128,25.817291,2
129,25.682914,2
130,19.853445,2
131,26.214835,2
132,21.708933,2
133,10.735273,1
134,24.191363,2
135,19.201540,2
136,24.414124,2
137,25.781532,2
138,28.157488,2
139,29.583597,2
140,31.284939,2
141,21.731122,2
142,18.827595,2
143,19.258121,2
144,30.161635,2
145,19.441141,2
146,18.522580,2
147,13.427287,1
148,22.725914,2
149,27.876470,2
150,32.677805,2
151,19.004769,2
152,24.455444,2
153,13.365849,1
154,21.221817,2
155,9.945704,1
156,25.511283,2
157,23.660878,2
158,21.779135,2
159,19.716590,2
160,3.135440,0
161,21.004231,2
162,20.555884,2
163,4.331797,0
164,29.638006,2
165,11.506849,1
166,16.815387,1
167,30.063268,2
168,17.933039,2
169,20.687220,2
170,23.351024,2
171,29.481493,2
172,26.604080,2
173,2.259499,0
174,25.515519,2
175,14.684131,1
176,2.776752,0
177,28.663008,2
178,29.253036,2
179,22.455539,2
180,20.727639,2
181,19.246538,2
182,27.512341,2
183,28.129667,2
184,21.309152,2
185,19.272450,1
186,27.962452,2
187,31.163595,2
188,22.482331,2
189,22.146340,2
190,24.315137,2
191,20.576533,2
192,20.576554,2
193,24.330357,2
194,29.716988,2
195,14.093335,1
196,23.167174,2
197,14.522439,1
198,17.281408,1
199,21.382367,2
200,18.946279,2
201,21.713934,2
202,20.342203,2
203,22.373595,2
204,28.801831,2
205,18.990107,2
206,23.692103,2
207,24.763166,2
208,23.129854,2
209,25.189296,2
210,14.715419,1
211,3.276359,0
212,24.999593,2
213,29.488812,2
214,29.801087,2
215,23.508014,2
216,24.862561,2
217,10.748998,1
218,25.544592,2
219,27.824712,2
220,12.676201,1
221,24.205463,2
222,27.791620,2
223,22.258572,2
224,21.272121,2
225,19.822718,2
226,17.957356,1
227,18.997013,2
228,10.102863,1
229,19.111446,2
230,18.080347,2
231,2.527341,0
232,32.168071,2
233,21.163874,2
234,22.096315,2
235,18.274510,2
236,18.463146,2
237,11.142602,1
238,13.674099,1
239,28.979935,2
240,21.278601,2
241,26.276217,2
242,20.729480,2
243,14.946270,1
244,21.348832,2
245,26.523700,2
246,20.885446,2
247,19.052832,2
248,13.193145,1
249,22.960772,2
250,25.065842,2
251,20.123337,2
252,18.244603,2
253,22.331262,2
254,30.055529,2
255,18.797995,2
256,17.967459,2
257,11.214238,1
258,19.675882,2
259,19.955817,2
260,26.964090,2
261,21.032239,2
262,28.053978,2
263,10.230135,1
264,21.151749,2
265,24.034690,2
266,18.286740,2
267,30.210542,2
268,31.159016,2
269,25.970236,2
270,24.235662,2
271,9.770650,1
272,19.931154,2
273,30.968524,2
274,25.853089,2
275,15.886282,1
276,11.211076,1
277,21.083521,2
278,22.693737,2
279,27.036274,2
280,23.786792,2
281,9.736114,1
282,20.334433,2
283,26.445686,2
284,27.067663,2
285,10.555218,1
286,24.546615,2
287,20.593244,2
288,18.015970,2
289,24.404111,2
290,24.646829,2
291,24.603220,2
292,13.282234,1
293,22.030898,2
294,22.927914,2
295,20.039265,2
296,20.414639,2
297,19.281839,2
298,31.708286,2
299,29.085939,2
300,31.398256,2
301,4.077281,0
302,18.214463,2
303,22.993488,2
304,23.787715,2
305,21.334193,2
306,11.513642,1
307,20.525747,2
308,21.667425,2
309,28.410106,2
310,31.325264,2
311,22.175307,2
312,18.978785,2
313,18.315383,2
314,24.423153,2
315,22.574150,2
316,21.743398,2
317,20.334612,2
318,18.825465,2
319,20.602663,2
320,23.481084,2
321,16.143163,1
322,26.260666,2
323,18.013350,2
324,25.414058,2
325,32.811074,2
326,28.871953,2
327,21.099241,2
328,28.457080,2
329,27.161329,2
330,19.565146,2
331,23.880803,2
332,18.649686,2
333,22.442632,2
334,17.936483,2
335,28.046104,2
336,19.955068,2
337,27.884997,2
338,2.793337,0
339,25.889262,2
340,23.822036,2
341,26.905332,2
342,11.362206,1
343,23.900109,2
344,10.550232,1
345,27.402799,2
346,19.468794,2
347,19.063872,2
348,18.585300,2
349,20.468471,2
350,20.134679,2
351,25.025444,2
352,26.647546,2
353,24.031121,2
354,26.088836,2
355,21.861429,2
356,20.902046,2
357,19.179594,2
358,31.406524,2
359,23.910110,2
360,22.425651,2
361,19.454231,1
362,25.022438,2
363,26.712935,2
364,29.486138,2
365,19.106301,2
366,10.868469,1
367,20.957978,2
368,21.989322,2
369,29.487098,2
370,17.854759,2
371,29.500348,2
372,16.743751,1
373,31.992038,2
374,26.724352,2
375,21.222829,2
376,25.478081,2
377,21.526665,2
378,29.136235,2
379,24.273428,2
380,26.367131,2
381,18.398305,1
382,16.497506,1
383,18.534763,2
384,19.195773,2
385,27.776008,2
386,12.306503,1
387,27.912360,2
388,23.527827,2
389,18.001308,2
390,19.342104,2
391,23.292521,2
392,10.715443,1
393,22.923323,2
394,16.094123,1
395,20.318638,2
396,22.542803,2
397,27.926697,2
398,22.797064,2
399,23.769644,2
400,2.178931,0
401,31.077736,2
402,31.591220,2
403,27.274296,2
404,23.509565,2
405,24.814268,2
406,27.090080,2
407,22.291697,2
408,21.506070,2
409,16.971551,1
410,31.584531,2
411,25.143180,2
412,19.943676,2
413,20.288090,2
414,2.709615,0
415,16.754879,1
416,19.195920,2
417,10.640727,1
418,18.870007,2
419,22.412980,2
420,21.168598,2
421,18.504284,2
422,30.730111,2
423,22.815897,2
424,20.407723,2
425,17.382328,1
426,10.107221,1
427,31.991826,2
428,22.637445,2
429,20.627750,2
430,19.951330,2
431,28.361855,2
432,26.554986,2
433,12.536567,1
434,12.052319,1
435,20.843988,2
436,24.435529,2
437,23.321715,2
438,11.617582,1
439,24.678160,2
440,21.976464,2
441,23.992505,2
442,18.647785,2
443,24.831061,2
444,20.688318,2
445,29.434834,2
446,29.834065,2
447,29.392395,2
448,17.287374,1
449,29.230450,2
450,20.974582,2
451,23.251907,2
452,14.184597,1
453,2.431392,0
454,25.975745,2
455,30.524933,2
456,20.086584,2
457,18.466447,2
458,31.687582,2
459,21.834443,2
460,29.524874,2
461,24.156141,2
462,19.692232,2
463,17.984201,2
464,13.525049,1
465,10.573806,1
466,26.016732,2
467,22.004252,2
468,18.103219,1
469,17.487014,1
470,18.625662,2
471,27.937470,2
472,18.695878,2
473,18.110941,2
474,22.330836,2
475,20.553795,2
476,23.360170,2
477,21.275227,2
478,20.950192,2
479,18.517585,1
480,19.139069,2
481,27.189791,2
482,23.538347,2
483,9.912147,1
484,20.127989,2
485,24.672076,2
486,20.224060,2
487,15.017610,1
488,18.071125,2
489,17.174322,1
490,20.692107,1
491,27.275308,2
492,18.624152,2
493,20.985124,2
494,14.428748,1
495,13.995823,1
496,11.356382,1
497,21.910353,2
498,22.590633,2
499,21.338549,2
500,18.780963,2
501,19.459599,2
502,28.761877,2
503,22.970018,2
504,31.697371,2
505,19.645525,2
506,12.888321,1
507,21.735599,2
508,31.238009,2
509,29.887891,2
510,17.926755,2
511,27.879485,2
512,27.254189,2
513,25.620994,2
514,29.572817,2
515,21.494012,2
516,21.945303,2
517,9.963812,1
518,18.867366,2
519,21.358914,2
520,18.030041,2
521,17.740479,1
522,18.437746,2
523,18.380560,2
524,31.942661,2
525,16.186407,1
526,19.179320,2
527,10.159220,1
528,21.155738,2
529,32.096085,2
530,31.653745,2
531,31.399885,2
532,24.465527,2
533,24.555715,2
534,21.438447,2
535,29.966333,2
536,32.733466,2
537,22.293000,2
538,21.813717,2
539,4.497213,0
540,18.359680,2
541,18.008640,2
542,21.056313,2
543,23.754909,2
544,19.772947,2
545,23.103493,2
546,19.037498,2
547,18.834473,2
548,22.343606,2
549,22.262216,2
550,22.135255,2
551,11.936569,1
552,25.463592,2
553,21.754202,2
554,26.151598,2
555,13.238281,1
556,24.196414,2
557,22.458109,2
558,20.579143,2
559,28.607019,2
560,10.561073,1
561,18.962822,2
562,14.332384,1
563,21.147343,2
564,18.139367,2
565,2.352698,0
566,22.622779,2
567,29.635639,2
568,21.988465,2
569,32.106942,2
570,24.374835,2
571,27.420084,2
572,18.926615,2
573,18.841368,2
574,3.126428,0
575,26.878350,2
576,20.632873,2
577,15.958715,1
578,22.756767,2
579,20.895329,2
580,28.525584,2
581,23.996279,2
582,20.458666,2
583,12.767034,1
584,24.552365,2
585,18.256979,2
586,2.678706,0
587,23.610170,2
588,20.807358,2
589,18.956415,2
590,25.645054,2
591,27.380561,2
592,22.679337,2
593,9.945490,1
594,27.013548,2
595,23.359195,2
596,23.411144,2
597,21.053774,2
598,17.884357,2
599,27.444549,2
600,26.630476,2
601,26.005518,2
602,12.067178,1
603,18.951527,2
604,20.530304,2
605,17.903559,2
606,25.410884,2
607,20.035177,2
608,20.296033,2
609,2.711163,0
610,26.621043,2
611,11.277666,1
612,18.282313,2
613,24.240660,2
614,21.646638,2
615,26.245328,2
616,16.528903,1
617,19.065762,2
618,19.092714,2
619,30.236368,2
620,9.700042,1
621,24.225415,2
622,27.518832,2
623,20.277566,2
624,18.075791,2
625,20.961997,2
626,13.562517,1
627,11.355873,1
628,22.830487,2
629,18.859997,2
630,25.201042,2
631,20.344190,2
632,22.029466,2
633,27.937465,2
634,23.937597,2
635,19.695258,2
636,32.611413,2
637,18.269929,2
638,27.866237,2
639,22.489515,2
640,20.690551,2
641,18.234453,2
642,10.931919,1
643,24.161640,2
644,21.783554,2
645,22.005324,2
646,18.112711,2
647,19.431033,2
648,13.662751,1
649,11.777477,1
650,22.711840,2
651,20.824056,2
652,19.097366,2
653,18.637934,2
654,25.670043,2
655,31.397648,2
656,28.276097,2
657,21.056761,2
658,17.986225,2
659,20.857956,2
660,2.658034,0
661,23.662279,2
662,19.384962,2
663,19.123206,2
664,25.714820,2
665,19.873885,2
666,24.359206,2
667,19.973521,2
668,25.984176,2
669,19.744413,2
670,22.920513,2
671,15.280394,1
672,14.651730,1
673,19.428164,2
674,2.752928,0
675,21.964586,2
676,4.533247,0
677,21.857263,2
678,27.596513,2
679,20.135393,2
680,17.894968,2
681,21.970560,2
682,30.168967,2
683,31.320243,2
684,20.142828,2
685,18.845321,2
686,25.207064,2
687,19.340134,2
688,2.540991,0
689,3.498283,0
690,23.091644,2
691,25.328761,2
692,21.493193,2
693,20.122300,2
694,24.997059,2
695,13.659065,1
696,3.191924,0
697,21.522395,2
698,22.574152,2
699,26.414703,2
700,26.094990,2
701,15.010941,1
702,25.001538,2
703,2.389695,0
704,23.040063,2
705,23.368905,2
706,20.992305,2
707,17.821566,1
708,25.462047,2
709,20.018724,2
710,11.166838,1
711,18.835355,2
712,32.728011,2
713,25.486711,2
714,29.202704,2
715,24.944344,2
716,21.492421,2
717,4.398862,0
718,18.270915,2
719,27.143901,2
720,31.467691,2
721,22.751821,2
722,15.258770,1
723,25.238267,2
724,19.420873,2
725,18.426798,2
726,19.868619,2
727,25.098190,2
728,22.828244,2
729,25.937036,2
730,26.759868,2
731,23.263711,2
732,20.814075,2
733,20.378511,2
734,26.688336,2
735,21.185046,2
736,12.973306,1
737,17.964860,2
738,22.770072,2
739,11.128462,1
740,26.184987,2
741,19.659135,2
742,3.004091,0
743,27.922770,2
744,21.666367,2
745,22.618576,2
746,24.049005,2
747,12.638115,1
748,14.118027,1
749,27.185766,2
750,2.762447,0
751,22.764353,2
752,22.156542,2
753,22.810820,2
754,24.954494,2
755,18.535038,1
756,26.679523,2
757,22.965921,2
758,25.126347,2
759,17.291478,1
760,19.216697,2
761,22.662532,2
762,21.602820,2
763,23.355036,2
764,24.465582,2
765,28.150368,2
766,23.497537,2
767,20.745394,2
768,19.557329,2
769,20.320858,1
770,13.983822,1
771,20.769605,2
772,19.803205,2
773,24.870208,2
774,20.879229,2
775,20.304312,2
776,19.457223,1
777,22.304017,2
778,25.201413,2
779,3.680106,0
780,2.523412,0
781,25.390626,2
782,26.532655,2
783,31.405228,2
784,2.156763,0
785,10.272360,1
786,32.515733,2
787,18.320467,2
788,11.207087,1
789,23.216109,2
790,30.461303,2
791,27.855598,2
792,10.957526,1
793,21.799003,2
794,11.223901,1
795,19.766449,2
796,32.012044,2
797,26.087063,2
798,25.069256,2
799,22.746031,2
800,26.245076,2
801,27.074010,2
802,21.628332,2
803,29.897838,2
804,26.714616,2
805,10.723049,1
806,22.882226,2
807,20.201460,2
808,25.594414,2
809,29.649736,2
810,23.545778,2
811,24.755449,2
812,23.701811,2
813,24.231308,2
814,25.432734,2
815,11.388445,1
816,21.124792,2
817,20.653643,2
818,21.622105,2
819,30.382368,2
820,26.738344,2
821,27.051577,2
822,21.437221,2
823,14.964659,1
824,20.184460,2
825,23.538155,2
826,19.691478,2
827,24.659190,2
828,2.785634,0
829,3.631100,0
830,11.596283,1
831,23.467025,2
832,26.908548,2
833,3.299438,0
834,19.315859,2
835,22.757525,2
836,23.705638,2
837,14.020831,1
838,26.099621,2
839,26.947727,2
840,21.564955,2
841,20.696618,2
842,12.467236,1
843,25.362740,2
844,28.980431,2
845,27.792400,2
846,20.695827,2
847,27.769551,2
848,16.106184,1
849,29.097277,2
850,26.278511,2
851,18.146419,2
852,31.204317,2
853,26.336904,2
854,10.473199,1
855,19.503118,2
856,21.288680,2
857,28.155444,2
858,9.869431,1
859,21.919663,2
860,24.410781,2
861,20.904970,2
862,22.277425,2
863,20.164444,2
864,26.070170,2
865,20.361762,2
866,30.156499,2
867,15.401823,1
868,20.219229,2
869,15.085920,1
870,18.220052,2
871,18.821364,2
872,19.589295,2
873,19.331051,2
874,23.176387,2
875,23.564156,2
876,19.049598,2
877,22.153047,2
878,26.403852,2
879,10.136366,1
880,22.055003,2
881,18.135418,1
882,10.913112,1
883,29.839870,2
884,19.600111,2
885,26.514983,2
886,11.126385,1
887,21.228024,2
888,10.351640,1
889,26.381826,2
890,21.254690,2
891,22.070393,2
892,14.375011,1
893,27.795548,2
894,26.066958,2
895,19.123517,2
896,19.127037,2
897,28.823642,2
898,17.931837,1
899,21.164718,2
900,21.759740,2
901,19.331023,2
902,26.954503,2
903,32.117463,2
904,26.851615,2
905,24.918821,2
906,18.348189,2
907,18.550108,2
908,29.348933,2
909,13.749259,1
910,18.695737,2
911,3.290103,0
912,19.758777,2
913,26.299370,2
914,18.573337,2
915,18.464056,2
916,28.529991,2
917,30.423028,2
918,32.606943,2
919,24.034711,2
920,22.896209,2
921,26.688339,2
922,22.690372,2
923,25.122576,2
924,25.021363,2
925,31.290168,2
926,14.092413,1
927,22.921062,2
928,16.455007,1
929,21.047737,2
930,17.012037,1
931,18.631039,2
932,3.932206,0
933,23.492272,2
934,19.417969,2
935,29.061447,2
936,19.157041,2
937,20.990946,2
938,22.916897,2
939,19.937894,2
940,18.418309,2
941,18.261976,2
942,18.868287,2
943,18.598877,2
944,30.015530,2
945,20.901130,2
946,25.339026,2
947,29.956801,2
948,27.827605,2
949,18.516824,2
950,2.528432,0
951,22.439233,2
952,25.285783,2
953,31.821240,2
954,30.460114,2
955,20.932138,2
956,28.143122,2
957,21.169024,2
958,23.225419,2
959,26.372240,2
960,21.476853,2
961,2.915883,0
962,22.790310,2
963,24.927201,2
964,19.599360,2
965,14.397337,1
966,26.807355,2
967,18.183433,1
968,31.162993,2
969,17.995662,2
970,25.519636,2
971,17.435777,1
972,25.700002,2
973,21.214127,2
974,21.358073,2
975,23.305420,2
976,18.134342,2
977,32.643309,2
978,27.180235,2
979,23.332026,2
980,18.889963,1
981,19.194005,2
982,21.383402,2
983,20.964538,2
984,18.443671,2
985,27.840024,2
986,12.172805,1
987,20.750156,2
988,24.682077,2
989,3.205922,0
990,18.048675,2
991,25.813243,2
992,29.838232,2
993,18.331067,2
994,23.514340,2
995,26.246588,2
996,18.699063,2
997,32.338635,2
998,12.357641,1
999,25.805000,2
