,0,1
59,0.001540861781819304,0.0012817711048404626
60,0.0003470167239778668,0.00029901923357542634
61,7.798658479612337e-05,1.975699431408645e-05
62,7.811909996534385e-05,2.3075869720621495e-05
63,5.439589799199322e-05,2.6568453897552943e-05
64,0.00013532810412650344,8.299056767538533e-05
65,5.050945437498825e-05,2.1875278552690184e-05
66,0.00011667501007220437,8.689925899340709e-05
67,0.0006519421255331467,0.0003954448404972325
68,0.00011958854271619931,6.29288937287657e-05
69,9.58750208733238e-05,6.778588443897155e-05
70,8.99545031410896e-05,1.946130788348583e-05
71,0.00031113375499811525,0.00022589267542857025
72,3.647348759015608e-07,3.647348759015608e-07
73,6.143910621889011e-05,1.3885669963275595e-05
74,0.00015472388631408373,0.00014235621182366283
75,3.0395040591561114e-05,3.8265457456465995e-06
76,0.00010260237701146016,1.1425526927524773e-05
77,2.9372110360128086e-05,2.6019368645461057e-05
78,8.992710020367304e-05,6.0525192782888503e-05
79,0.0002210439932186372,0.00015704342534918322
80,4.9883909520020946e-05,1.637479165022302e-05
81,0.0003538603592743342,0.0002975091277445751
82,0.0001392564433395641,7.38494700915886e-05
83,0.00010444687864524544,3.8101853501119125e-05
84,7.550882940123577e-05,3.488128475932439e-05
85,1.919020622611243e-05,3.862012575047914e-06
86,0.00011866930953707827,3.7674415868260874e-05
87,6.51419704807542e-05,3.235771394874922e-05
88,3.659175740761756e-05,2.256271437992281e-05
89,3.5461500619376775e-05,7.012826287176518e-06
90,3.788336336331911e-05,1.2821282066157987e-05
91,3.863051802829881e-05,1.158048789291207e-05
92,3.386299901775495e-05,9.011672153779959e-06
93,0.0003476308906658923,0.00028310472227825067
94,0.000114601726754406,6.636704526328026e-05
95,0.0007082556500413053,0.0005675826228106989
96,6.806701290644543e-05,1.9247283409670143e-05
97,3.0759702888463126e-05,2.2834735438247358e-05
98,0.00013378426367174358,0.00013338500355754082
99,0.0001319420844615126,1.8969233746659257e-05
100,0.00010379577386500866,2.9092772026940117e-05
101,9.291082474171115e-05,1.2562343550527757e-05
102,4.149895105608828e-07,4.149895105608828e-07
103,6.297605270090461e-05,1.962147427787267e-05
104,2.0566338249534247e-07,2.0566338249534247e-07
105,4.021070591199431e-05,1.6321115600391532e-05
106,7.27832514176458e-05,2.148092478457725e-05
107,8.673403202914984e-05,6.417353743164049e-05
108,0.0001818959802078897,0.00012343420210666315
109,3.2800644534407756e-05,5.095278801503046e-06
110,4.222712484482353e-05,3.2633782204377005e-05
111,0.000591732118455386,0.0004561938038859919
112,3.854647253411759e-05,5.9206045721964445e-06
113,0.0023010001928595114,0.002083712508422913
114,0.00013137498763360654,7.110874748070138e-05
115,8.119530157647565e-05,1.3305785309890252e-05
116,0.00015863292188684317,0.0001348835374049005
117,0.0001957785681434736,9.333832830251879e-05
118,5.762980893152576e-05,1.0419065457496423e-05
119,4.5440607143308524e-07,4.5440607143308524e-07
120,0.0001308496834905503,6.586144292088053e-05
121,6.181718693254664e-05,1.549160928593528e-05
122,0.000292408253359784,0.00018140405830127705
123,0.00013955818608634305,7.837871445971097e-05
124,2.4005994274044432e-05,6.113788321900628e-06
125,1.8974247577624124e-06,1.8825251607078218e-06
126,6.717945179056407e-05,1.5154423357188793e-05
127,0.0023668154143310924,0.0021494496554620335
128,0.00039232851220876266,0.0003761935777663705
129,0.00010897582447776115,7.701147504016714e-05
130,0.00039300203243332836,0.00027213791771065734
131,0.0006993787597015036,0.0005862168532535236
132,0.00047815688159402714,0.00027700382183754046
133,6.115923386011426e-05,2.909628493417128e-05
134,3.3267847765506835e-05,1.6146015591933324e-05
135,9.54863968488563e-05,5.255217013315116e-05
136,4.7960736587717776e-05,2.1587564868951898e-05
137,9.942341135910136e-05,7.908031448541336e-05
138,6.637771322514414e-05,7.895795499024814e-06
139,8.033588641245083e-05,1.926820530203317e-05
140,0.00024096528927090906,0.00015949682367643846
141,2.908765959255269e-05,7.0095913184096055e-06
142,0.0008904941801925411,0.0008573504425961264
143,0.00017453031658370215,7.132727550538888e-05
144,1.1304384719483293e-05,2.795744511162354e-06
145,6.283000551317307e-05,2.7539291150722572e-05
146,9.387896396387911e-05,2.609257450276712e-05
147,9.495696925662065e-05,9.088152014758258e-05
148,5.32766154927316e-05,2.1995850086333075e-05
149,0.0001248707088080269,4.234501719389209e-05
150,0.00011939760141327006,4.30645289655779e-05
151,6.054311402821239e-05,1.6819249580795097e-05
152,0.00011609163536484767,5.872025334788515e-05
153,0.00030911369232901255,0.0001676777591408654
154,0.0009396450336855701,0.0007387181313713276
155,8.019256527006682e-05,2.9857185185884333e-05
156,0.0033593907080197555,0.0023247657499916065
157,7.477128843449557e-05,3.771041163752135e-05
158,3.226826649834785e-07,3.226826649834785e-07
159,5.835099884308292e-05,1.1379185183327603e-05
160,9.647911681658511e-05,5.0200425035460306e-05
161,0.00011454864714807912,7.16324496414491e-05
162,6.711558135981384e-05,1.6854802313047255e-05
163,6.298761914528909e-05,1.2885171758890408e-05
164,5.69884037473037e-07,5.69884037473037e-07
165,0.00010625951751202335,4.789884976052539e-05
166,0.0019422699906128263,0.0016510258214454006
167,0.0005729549605685639,0.00041971890689358065
168,0.00016111339632162905,1.5743677964857704e-05
169,6.717375462487873e-05,1.9489447200421594e-05
170,0.00017777183765510486,0.00014959540261903483
171,0.0015182999159799938,0.0012359501658310461
172,0.0009156707980426775,0.0006097646815758862
173,0.00027941148594143664,0.00025135190943745804
174,0.0006116323486221949,0.000497469534409512
175,0.0010408406807076848,0.0008161633880970807
176,0.00027398840355391215,0.00015462620145765836
177,4.279766766028584e-07,4.279766766028584e-07
178,0.00014010790132745656,9.218729669146333e-05
179,0.0006865557365795059,0.0005758128149283962
180,8.82560455596137e-05,5.910813895213548e-05
181,3.680022217062601e-05,1.1007360918412047e-05
182,0.00030180084804696476,0.00022532496935113078
183,0.0005022739273470911,0.00036235729499686016
184,0.00010279204976731276,4.8811219022234164e-05
185,5.969916298679677e-05,3.333561420335111e-05
186,6.455788717807993e-07,6.455788717807993e-07
187,0.00015166638910402302,9.322636903535636e-05
188,0.00018857446009370736,0.00018553998426206503
189,0.00025329282056197147,0.00021607827393894027
190,3.552518404676641e-05,3.4280087422330564e-07
191,1.7265294118571526e-07,1.7265294118571526e-07
192,5.813057710867974e-05,1.9569740173884103e-05
193,5.1948822086788005e-05,1.965649376291862e-05
194,0.00031820002491908143,0.00016622700747139372
195,5.749287018600703e-05,1.572808381423284e-05
196,0.0001288718412505522,8.381584672767827e-05
197,0.00019170824294985168,4.660886919652756e-05
198,0.00010585514610009488,7.620236668632884e-05
199,0.00023830311134055265,0.0002235992314296807
200,4.83114844170212e-07,4.83114844170212e-07
201,0.00014116111322816206,0.00010998931486645361
202,0.0002977870665573096,0.00025882804632985316
203,5.073843748149169e-05,3.7737125389985984e-06
204,0.00013999800918901946,5.674772606603894e-05
205,6.3666518634294e-05,2.8683126285345858e-05
206,0.001906369415538201,0.0012366321571803576
207,3.1673879445800675e-05,2.347621101183283e-06
208,8.999342348592764e-05,3.661387404811408e-05
209,8.174435045622701e-05,9.663899198535214e-06
210,8.981790805939769e-05,4.9188398309170874e-05
211,7.73058282025339e-06,1.8162977675177113e-06
212,6.56833478167189e-05,3.5168064303976504e-05
213,7.22813161057831e-05,1.5269700836745702e-05
214,0.0005930739025781187,0.000458902776823479
215,5.11809937036687e-05,2.158375606621264e-05
216,2.830545396760149e-05,3.5731529280505842e-06
217,9.792561535885855e-05,6.765916594460575e-05
218,3.401054631149732e-05,8.042373017031897e-06
219,2.699028696642402e-07,2.699028696642402e-07
220,0.00017231701948235416,8.050784794476851e-05
221,7.916664806711335e-05,2.6771300274287577e-05
222,0.0005148169608785139,0.0004993221658841083
223,0.0002525355850381718,0.00018616753706935575
224,7.697113199454444e-05,2.6848491830270962e-05
225,6.62353586725631e-05,2.6567108164884745e-05
226,0.0003648961073033872,0.0003068241873662027
227,4.777690594365352e-05,1.1450070589663127e-05
228,6.056148076235329e-05,1.556127980421187e-05
229,2.612367589180459e-07,2.612367589180459e-07
230,3.825658122593135e-05,1.535088929728106e-05
231,5.8097158309503076e-05,2.597336521939423e-05
232,0.00011940561982766483,5.994324458136519e-05
233,5.2361794511670236e-05,2.0787158407212124e-05
234,0.0003131095397819074,0.0003090070117767516
235,0.0002542346091896018,0.00024654983901377934
236,0.0005461594586089445,0.00015251572801913083
237,7.290754147349926e-05,3.815783464095551e-05
238,6.241314001674959e-05,2.985811610609941e-05
239,4.6830966185280874e-05,5.413334332486222e-06
240,6.096119898298265e-05,1.9007784018424258e-05
241,6.146098559052853e-05,1.296832797256604e-05
242,5.945063748150763e-05,2.016283967804e-05
243,0.0006401125510207235,0.0005976741066799601
244,9.217511844675466e-05,5.7322429543434016e-05
245,7.763576588993348e-05,6.820556567804457e-05
246,1.603674858595326e-05,2.7998193166159073e-06
247,5.170093040709151e-05,1.0978407815990076e-05
248,0.00026617231852926667,0.00019556185415750316
249,0.00020282354698821834,3.839765428491979e-05
250,0.0001709206697376964,0.00011944274479540674
251,6.0580222718780877e-05,1.688173588556429e-05
252,4.008788830399084e-05,1.5981103840668298e-05
253,0.0001198081438641929,3.780391422611826e-05
254,0.012641315055761129,0.0033518334974863154
255,9.905093684378473e-05,5.687526700724678e-05
256,0.0001270830749116519,7.498168418670641e-05
257,4.8132528178926315e-05,2.872197031621497e-06
258,0.001723034148295596,0.0011995818191126676
259,9.57492225802919e-05,1.1722276898907465e-05
260,0.00023502690269141348,0.00012812031594020874
261,0.00011198208068128056,8.57075980654681e-05
262,0.0005088821972220337,0.0004855294071301965
263,5.0794050107977584e-05,3.715192042405458e-05
264,5.00477179284009e-07,5.00477179284009e-07
265,5.54447406661809e-07,5.54447406661809e-07
266,0.00011587902506283028,4.4985376939164564e-05
267,3.57312497594826e-05,1.074907675378827e-05
268,0.00026131496138177417,0.000149971688357628
269,0.00019058737409183692,5.519054184356372e-05
270,3.0789334309579264e-07,3.0789334309579264e-07
271,8.156473197655788e-05,1.9368746490199002e-05
272,0.000132282760729763,7.970144815709093e-05
273,0.0002982773474395106,0.00023228503788311149
274,8.80166795690678e-05,5.465171639003976e-05
275,0.0001492944401864228,8.248724195134947e-05
276,7.488191886527672e-05,2.9554252528840302e-05
277,9.686011321592073e-05,7.431072928479804e-05
278,5.2643150938661435e-05,1.2122509359784835e-05
279,0.0015197238415314205,0.0012332087299925878
280,0.000367399683476454,0.00031855307638739073
281,0.00044219411555760106,0.00038359607960352195
282,0.00013573568837147365,9.709373329090407e-05
283,0.00012248491754390472,7.451054107038262e-05
284,5.013717054113822e-05,9.132005293286839e-06
285,9.186628698719505e-05,7.638669073671442e-05
286,6.849808063296667e-05,4.873883333005298e-05
287,0.00028343251211083336,0.00019591667296272613
288,8.446831589804106e-05,6.769949260903369e-05
289,0.00012712900034846965,0.00010075248903999149
290,0.0017547399363734733,0.0014296463300633362
291,0.00021960870591996201,0.0001948520312360458
292,0.0001931681013773603,9.327897669724313e-05
293,2.2803598072924754e-05,3.3210078848494363e-06
294,0.00046461175235253186,0.0004559341169822338
295,0.005109250689259374,0.0017961864208607089
296,0.0003948849767089585,0.0003798099425281024
297,6.546661245378205e-05,2.9901083885902355e-05
298,6.163000548833925e-05,4.310122238433132e-05
299,0.00027310098159660063,9.352257909096373e-05
300,0.0026983344619579417,0.00175785633080816
301,0.00010977965631849369,6.584344976560756e-05
302,0.00012465552017402987,3.0515118649175603e-05
303,6.989234836639815e-05,3.8686313009900675e-05
304,0.0003211619227051025,0.00020038822927437706
305,0.0001854825808165985,0.00012129795342828904
306,5.4111055832890954e-05,3.436680002184047e-05
307,0.00010093470811797633,1.660452478273861e-05
308,4.1180182258333245e-05,2.2312572476814708e-05
309,0.00020304373774860236,0.00014218146731045334
310,0.0001315437847566422,4.6627496739633773e-05
311,4.8394510224984805e-05,7.774868787009485e-06
312,0.01171835098821886,0.004791610143727795
313,7.124087530176557e-05,2.9537952361728333e-05
314,0.0004409784908563933,0.0004024412462808827
315,6.077239699201015e-07,6.077239699201015e-07
316,5.4367720752557175e-05,1.949353597149773e-05
317,0.00020330782712175348,0.00011876273179302301
318,0.0006970208197042282,0.00036635397363024666
319,0.00010296586434286371,5.305895978464011e-05
320,8.630819656217363e-05,4.801427971880247e-05
321,0.00035614477731219624,0.00035049894864751046
322,3.6426504786337865e-05,3.4173367883575063e-06
323,7.396311523310619e-05,9.078846958501097e-06
324,5.652428156331296e-05,8.359624255393696e-06
325,0.0005801259839340265,0.0003620955635754345
326,9.498485519949916e-05,1.7139984051995353e-05
327,7.797858214752934e-05,6.924322953678184e-05
328,0.0012154676963305824,0.0008676660956211165
329,6.0303850365296864e-05,4.575189094705154e-06
330,2.4561598210088113e-07,2.4561598210088113e-07
331,8.247061207929872e-05,5.0766435781209595e-05
332,0.0001094538794350162,5.6745431754109745e-05
333,4.00321785091827e-05,1.3796035036484715e-05
334,4.0354745759210316e-07,4.0354745759210316e-07
335,6.997392354275895e-05,2.6583050332484846e-05
336,0.00011487194489601602,8.103366617290703e-05
337,0.00012807488741162354,8.991601824938399e-05
338,7.805845210742889e-05,4.0467347085726836e-05
339,2.480692234201233e-07,2.480692234201233e-07
340,0.00016377893575867487,0.00010212198327318848
341,6.120156930566644e-05,2.923537794091299e-05
342,3.193845348651434e-05,1.0667599765316541e-05
343,5.78345021432951e-05,2.199156328159601e-06
344,3.510940823238876e-05,8.418086725441852e-06
345,0.00014409582796925024,5.559717192072163e-05
346,6.314758119183713e-05,1.2013372816805573e-05
347,9.578437464200907e-05,2.8540270226880665e-05
348,6.162983152913677e-05,1.7704246080364695e-05
349,2.7760012498735065e-07,2.7760012498735065e-07
350,9.591411908318283e-05,1.4157696397909996e-05
351,3.466160521858317e-07,3.466160521858317e-07
352,3.703478514620882e-05,1.7416209641911656e-05
353,3.4757547640514676e-05,1.3529833250214369e-05
354,0.0004088137951154971,0.0001759927237565805
355,2.9028900901867952e-05,7.4535647271311035e-06
356,5.90469888014122e-05,2.4846037538373474e-05
357,0.0010318565287017495,0.0009371069711441577
358,0.0004619387467178356,0.00032877034412279285
359,0.00010139568118903754,5.536542953449826e-05
360,0.00047880958885142353,0.00043579834183025734
361,0.00014750171952533395,8.460219006849337e-05
362,4.07586105261413e-05,1.619768767923168e-05
363,0.00019100292756531412,0.00013390119570759834
364,6.405071911028274e-05,2.932374187533105e-05
365,8.186867376811717e-05,2.9060865232823762e-05
366,5.6630736172396993e-05,2.5465068009160313e-05
367,0.0010102573542693477,0.0008732492644936423
368,0.00022367638944826708,9.508931130294037e-05
369,0.00013408294287376327,5.98581769116345e-05
370,0.00010239811555488554,5.5827875702217486e-05
371,6.78165196630264e-05,3.4209139238611706e-05
372,7.236276818732252e-05,1.296923153626571e-05
373,8.101319112703728e-05,4.032133359222742e-05
374,0.0009307413211876652,0.000738806779408565
375,0.00010361192866537865,2.4452419837747723e-05
376,9.749129352081022e-05,9.084162916473652e-05
377,0.00012012043045953279,6.227254718302508e-05
378,4.342055621488179e-05,2.6829643864388397e-05
379,6.443997265680642e-07,6.443997265680642e-07
380,0.0012143894014430803,0.000942888255486455
381,8.406809294397905e-05,2.3179824985177404e-05
382,0.00018547959464638216,6.996388109539915e-05
383,0.00015057392587864338,3.0371541202996377e-05
384,1.0891945757567014e-07,1.0891945757567014e-07
385,0.00018622605729523082,0.00017214505834031393
386,0.0003082106452716657,0.00028989805655120965
387,4.0684874415195e-07,4.0684874415195e-07
388,0.00013579446136337197,7.097997754114719e-05
389,6.827052617302022e-05,2.2198635532092013e-05
390,3.718915908913903e-05,1.2826126936094203e-05
391,5.728107783491926e-07,5.728107783491926e-07
392,5.719325371827846e-07,5.719325371827846e-07
393,7.386255287238381e-05,3.4765262971206785e-05
394,0.0021134928141910785,0.0007566089357297575
395,0.00024552549877247104,0.0001264931886499408
396,0.00020089984948082253,0.00012152937126720233
397,2.3743891789137913e-05,6.703733194261446e-06
398,0.0009973130639249553,0.0009010725755592644
399,0.00029188580422092925,0.00014457731405004417
400,0.00012033440310581978,0.0001100037931679263
401,0.002171851771858385,0.0017516431433079068
402,0.00015238223172005786,0.00013389740955191198
403,0.00016172339240238826,0.00013808865448530845
404,0.0030434742652467577,0.0018069922950488249
405,4.361238789031853e-05,2.1833055763078256e-05
406,2.9548713732498642e-05,1.9941704333041845e-05
407,3.816019820772446e-07,3.816019820772446e-07
408,5.9452109868412686e-05,2.327699551925434e-05
409,7.043396169387855e-05,3.2810533952375064e-05
410,6.137997571895618e-05,2.8611305868285023e-05
411,0.00010451647420626104,7.397704905201993e-05
412,0.0008027911049188827,0.0007914834778564656
413,0.005115904249711775,0.004745615678231747
414,4.84818536977376e-05,2.049921770238953e-05
415,8.764121083271875e-05,3.4282393831937705e-05
416,0.0003411977826207551,0.00022736749846331218
417,7.171478774143805e-05,1.7903167338117326e-05
418,0.00013387690117213003,5.9160722627232e-05
419,9.151252416086184e-05,4.25274706929613e-05
420,2.507651329703788e-07,2.507651329703788e-07
421,0.00033074821190999445,0.00015679650242172495
422,6.979922455531193e-05,3.518392750043617e-05
423,0.00018837428541017306,4.2582841706842334e-05
424,6.006848732356179e-05,2.281865897171517e-05
425,0.0001687926552689775,0.00010033542346531172
426,0.0001517673186384594,0.0001490402711073783
427,0.004986106690232354,0.004524925580192509
428,5.434596325922483e-05,1.467405360101855e-05
429,0.0006437504228675013,0.0005762173845281955
430,5.279809027181568e-05,1.3202758709072282e-05
431,0.0009156815401262438,0.0006368976598770563
432,5.55584464209977e-05,1.4143242026115664e-05
433,9.35554289649987e-05,4.228580360948382e-05
434,6.614686087545983e-05,1.7271190198425834e-05
435,8.209937113432355e-05,3.871623037749698e-05
436,3.987195647994812e-05,1.589722893448087e-05
437,7.186247879760617e-05,4.6322404729669836e-06
438,5.5884701554807116e-05,2.9007376797614413e-05
439,4.112577731268484e-05,2.958820872097573e-05
440,9.647589835993724e-05,6.215982824933148e-05
441,7.411056835427045e-05,5.415360806134031e-05
442,0.00014477253961342216,2.265578803398008e-05
443,0.00010405422183214628,8.86459674575705e-05
444,0.00010870012206919043,4.2722746849361626e-05
445,5.326306649818565e-05,2.362616921418808e-05
446,4.60740468329006e-05,2.1303060683758717e-05
447,3.594679835018974e-05,1.2332647162712988e-05
448,6.61500825098034e-05,2.176524048369382e-05
449,0.0011632431235075185,0.0007293353256412318
450,5.7325628017702496e-05,2.294776469643831e-05
451,0.00024932865225977434,0.00022581647232975275
452,0.00010782280566728923,2.5387571063990085e-05
453,0.00014435284169533142,7.89086313672874e-05
454,6.832241570579504e-05,1.3292719212670418e-05
455,0.00011813767334523172,4.435681011179893e-05
456,0.00011674796596708991,1.697852348348128e-05
457,0.0003003516511699201,0.0002537508612425925
458,0.006631461874177548,0.006449209234216429
459,6.987157688277798e-05,2.9060270462276784e-05
460,0.0006665938674951694,0.000586983950401883
461,0.0001306022424855123,9.322059720698167e-05
462,6.473524095435144e-05,8.028823666939878e-06
463,0.00046064602654506524,0.00043944779102411625
464,0.00017483886693692638,7.477241616996494e-05
465,0.00014976176035977202,7.203821353008035e-05
466,0.000811877663060559,0.0005513437622127296
467,6.995107251385307e-05,3.16146227553566e-05
468,3.0343189937191952e-05,5.263900640120148e-06
469,4.845486899019531e-05,1.9563374011603655e-05
470,8.246955590141728e-05,2.017913595397571e-05
471,0.0002503828652191645,0.00013187636613422665
472,2.6219057692013534e-05,5.2687201877919535e-06
473,0.0005126876473913687,0.00044642144341512007
474,0.00012239540995598848,0.00011537871599876071
475,4.215627215116555e-05,6.465079239175105e-06
476,0.0004154501649440635,0.0003725679582855882
477,4.971845339763667e-05,2.4183118261617173e-05
478,0.00031819560109367046,0.00014941993474497446
479,8.26998026865103e-05,8.252128138626455e-05
480,3.0501301924304827e-05,3.1517977078197156e-06
481,0.0004078973848043668,0.00036150695829576223
482,4.952510832848442e-05,1.834172523800672e-05
483,0.00011076699389718932,8.726342204575968e-05
484,8.390335387711969e-05,2.2050643885551845e-05
485,5.906900877589677e-05,2.2202600080529252e-05
486,9.124291188730527e-05,3.016873599421538e-05
487,0.00019587923409676206,0.00016440213672896202
488,5.9378716143583115e-05,5.881327292293813e-05
489,8.930491618557864e-05,4.3332519246029153e-05
490,5.726307162518075e-05,4.607771103922683e-05
491,0.00010817061409770495,2.717845714724518e-05
492,0.0005320629155565803,0.0003669341893594015
493,8.457395531628173e-05,3.642469025740158e-05
494,0.00013523537773278338,6.657823359084245e-05
495,0.00014118317280230227,0.00012189622300667876
496,5.7526727726798104e-05,2.4857361667581228e-05
497,0.0023158755944928684,0.0014168081910962938
498,0.00036462164872747444,0.0003626785590715401
499,0.00012405124830224072,5.966737495251287e-05
500,3.8287658681585994e-05,1.2018843874135627e-05
501,0.00019566527440751307,7.812206098781012e-05
502,0.00015670660786986488,0.00014770780613004768
503,6.437644339286487e-05,3.352864901056363e-05
504,3.447184681735534e-05,2.478383262756665e-05
505,4.5502807296434236e-07,4.5502807296434236e-07
506,7.514832045094161e-05,3.347890781388463e-05
507,7.352159453766427e-05,5.431658912167208e-05
508,0.0001939035747270083,0.00010594261421267696
509,0.0002543419430872537,0.00022335091934417683
510,5.71856555776393e-05,3.8598818598708776e-05
511,0.0007080883986752193,0.0003507237920819501
