25083,0.014219,494
0,0.009277,0
1362,0.011701,35
1711,0.016662,35
2112,0.010804,40
3333,0.019762,68
3406,0.013402,71
3503,0.013831,75
3507,0.014323,75
3740,0.013465,75
4253,0.015563,84
4355,0.011852,84
4660,0.010224,85
4746,0.011793,85
4758,0.015606,85
4767,0.009471,85
4991,0.013551,85
5181,0.011148,85
6260,0.009706,109
7090,0.010532,124
7534,0.011791,124
7546,0.012674,124
7619,0.013444,124
7765,0.012261,124
8153,0.015508,136
8424,0.009678,141
8551,0.026474,141
8861,0.011619,141
9159,0.010668,146
9207,0.011575,148
10642,0.011628,207
11065,0.013290,207
11354,0.010343,208
12304,0.012466,216
12324,0.009241,216
12720,0.010585,230
12872,0.014806,237
12990,0.011186,238
13035,0.022428,239
13583,0.016524,252
13655,0.016831,252
14109,0.019332,272
14742,0.013788,293
14873,0.012211,293
16366,0.011654,306
16883,0.027771,319
16952,0.010141,319
17563,0.011410,342
17827,0.011801,344
18562,0.009930,356
18753,0.009858,362
18769,0.013157,362
18804,0.011352,362
18938,0.012258,362
18961,0.016000,362
19142,0.010990,366
19533,0.010788,369
19993,0.012513,390
20092,0.012734,390
21252,0.039764,418
21272,0.013633,418
22070,0.011505,436
23680,0.013900,468
23776,0.012096,469
23824,0.010854,469
24206,0.010417,477
24517,0.009263,482
25115,0.028777,496
3722,0.034397,75
8936,0.032141,144
8990,0.057304,144
1,0.029219,0
9171,0.026587,147
8688,0.061993,141
9262,0.047990,151
9699,0.058194,169
9849,0.045486,176
10052,0.027704,185
10101,0.060237,190
10180,0.069991,190
10193,0.031149,190
10446,0.037405,204
10494,0.032907,205
1553,0.029002,35
10710,0.037094,207
10734,0.034512,207
10869,0.101705,207
4299,0.027978,84
11242,0.040908,207
4302,0.038675,84
11752,0.029512,213
11925,0.036379,215
11947,0.032002,215
11956,0.032902,215
12071,0.034897,216
12102,0.044429,216
12203,0.046517,216
4592,0.031151,85
12398,0.042241,218
12873,0.042720,237
12959,0.028335,238
2151,0.027527,44
2319,0.038182,46
13506,0.055098,251
4769,0.035271,85
4805,0.039203,85
13786,0.033683,255
2390,0.026991,46
14416,0.034108,293
14603,0.029589,293
5093,0.032130,85
15197,0.034457,293
15553,0.057254,293
16050,0.039149,297
16143,0.066697,299
16146,0.028821,300
5105,0.055776,85
16481,0.028790,308
16596,0.067329,312
16823,0.026903,319
16846,0.034989,319
2669,0.028557,48
5909,0.029458,92
17537,0.036088,342
6193,0.032450,103
17729,0.031771,343
3018,0.028425,56
18254,0.054305,355
18412,0.034497,355
18490,0.048312,355
6747,0.029625,115
6885,0.030133,120
18858,0.032973,362
7027,0.040080,124
3049,0.047458,56
18967,0.035185,362
18977,0.027177,362
19030,0.035623,364
7105,0.028547,124
19202,0.035638,366
19344,0.029891,366
7326,0.033095,124
19684,0.034673,373
19696,0.046214,373
19709,0.041010,373
3143,0.030837,57
20091,0.059605,390
20106,0.030517,390
20361,0.045899,396
20363,0.028541,396
20595,0.029097,402
20615,0.037469,404
20740,0.058953,408
20780,0.053435,409
20827,0.041023,409
20875,0.028357,410
20880,0.050167,410
579,0.027312,13
3457,0.036061,74
21665,0.033511,427
7906,0.034211,124
22174,0.036563,436
22190,0.042544,436
22224,0.031889,440
22445,0.030561,446
22497,0.055695,446
22511,0.065419,446
22534,0.032892,447
22993,0.033263,447
23211,0.046945,450
23580,0.038073,467
3488,0.028101,75
8210,0.046181,138
23854,0.038907,469
24169,0.044451,477
1287,0.030119,32
24605,0.027214,482
24680,0.026928,483
25017,0.030908,491
3918,0.018355,75
22094,0.033998,436
16599,0.031624,312
12713,0.022442,230
2023,0.031282,40
11845,0.027152,213
2,0.018193,0
23639,0.020778,468
18144,0.024578,355
6411,0.020023,109
13392,0.017574,249
8499,0.022617,141
3,0.017353,0
11468,0.035131,210
4,0.021691,0
11062,0.026830,207
16204,0.056791,301
20528,0.023397,397
6611,0.027158,112
691,0.024779,17
14477,0.040844,293
5082,0.023251,85
25162,0.024309,499
5047,0.022935,85
17790,0.054394,344
17791,0.036391,344
10178,0.043363,190
3321,0.033102,68
4649,0.023150,85
18282,0.021944,355
12041,0.041224,216
20916,0.032612,410
21055,0.023703,414
10233,0.027772,192
4652,0.022722,85
21632,0.026563,425
14617,0.025379,293
22034,0.038181,436
2623,0.023546,48
14834,0.033121,293
14842,0.046017,293
3875,0.050595,75
2224,0.022391,46
7569,0.022289,124
12440,0.035662,219
12555,0.044210,226
10743,0.029111,207
22650,0.026986,447
22674,0.034550,447
2287,0.032477,46
19273,0.028120,366
23250,0.032229,451
10947,0.024201,207
5,0.021836,0
19669,0.032065,373
23683,0.023981,468
12934,0.029713,238
6515,0.037126,109
16633,0.026814,313
23925,0.084101,469
24103,0.030189,475
19765,0.052956,375
24190,0.022429,477
3063,0.023520,56
24432,0.055716,480
1669,0.053125,35
24553,0.037244,482
13167,0.031521,241
13244,0.021968,247
24705,0.031180,484
9925,0.023706,181
8350,0.024123,141
20383,0.023459,396
25227,0.012603,500
7878,0.013066,124
7943,0.013469,124
14171,0.011019,278
8004,0.013927,126
14500,0.017558,293
14645,0.009769,293
742,0.017584,19
874,0.014298,23
4388,0.014737,85
4474,0.012533,85
15717,0.011917,293
16017,0.011856,297
16140,0.010262,299
8847,0.009790,141
2494,0.011639,48
8867,0.011490,142
16406,0.017615,308
16413,0.010992,308
8932,0.011511,144
16538,0.016844,310
16588,0.013922,311
2527,0.011616,48
2545,0.012369,48
9008,0.026785,144
9037,0.010512,144
4656,0.021841,85
16881,0.022978,319
2555,0.010223,48
4669,0.014200,85
17392,0.012460,335
9219,0.010223,148
17661,0.012032,342
17678,0.014742,342
4703,0.023182,85
17761,0.014219,344
9554,0.013450,163
9594,0.012016,165
17892,0.010443,346
17994,0.013559,352
18089,0.014971,353
9757,0.011637,169
2747,0.011496,48
18469,0.012488,355
2749,0.012424,48
18519,0.014076,355
10097,0.010253,190
18733,0.010249,362
4874,0.017471,85
10179,0.015863,190
18860,0.011988,362
10310,0.010129,194
10536,0.009827,205
10572,0.021640,205
19336,0.020495,366
10573,0.019353,206
19528,0.013205,369
19532,0.013125,369
3166,0.013119,60
10826,0.011199,207
10865,0.014368,207
5620,0.013274,91
5700,0.013322,92
20468,0.011234,396
20490,0.010141,397
11149,0.011726,207
20729,0.012217,408
3292,0.031165,68
6220,0.012257,105
6244,0.014788,108
11508,0.014525,211
11702,0.011699,212
20974,0.016611,411
537,0.015464,13
21143,0.016484,416
6316,0.013835,109
1720,0.016048,35
1873,0.014452,40
6564,0.011867,112
11986,0.010937,215
22038,0.015959,436
572,0.011828,13
22121,0.010800,436
6,0.009532,0
7000,0.009757,124
12247,0.020148,216
22400,0.014756,445
12249,0.012297,216
2135,0.010118,42
7060,0.012342,124
7072,0.013365,124
661,0.012672,17
12520,0.012152,225
3733,0.017850,75
12632,0.014833,227
23438,0.009611,461
23463,0.013486,461
12641,0.018894,227
12709,0.020571,230
7172,0.037126,124
7173,0.015521,124
7192,0.014552,124
7240,0.010011,124
7411,0.010913,124
7452,0.009882,124
24178,0.011405,477
24180,0.011386,477
3835,0.015130,75
24222,0.010815,477
24300,0.013765,480
13172,0.016283,242
13306,0.018830,247
2226,0.012307,46
24772,0.011634,486
24801,0.014071,489
3928,0.013140,75
13555,0.010505,252
3930,0.012615,75
13742,0.065919,253
24642,0.089556,482
22001,0.076002,436
16496,0.058614,309
16499,0.093973,309
1686,0.085654,35
8022,0.060846,126
12814,0.056304,232
3227,0.080619,64
14758,0.059599,293
18500,0.076787,355
7,0.053609,0
1533,0.019967,35
8202,0.017251,138
17803,0.034581,344
9682,0.018036,168
21256,0.020279,418
10661,0.019530,207
10689,0.017375,207
5148,0.016254,85
4918,0.025584,85
22681,0.030597,447
10755,0.020781,207
10792,0.022826,207
8720,0.016090,141
8,0.017319,0
10419,0.025200,201
8758,0.030736,141
2191,0.025983,46
1896,0.019107,40
11081,0.017907,207
24170,0.018257,477
20753,0.042517,408
14032,0.025054,267
4198,0.017377,84
13288,0.017887,247
15502,0.026366,293
2388,0.017913,46
9220,0.015954,148
12474,0.020790,221
5552,0.021370,90
13213,0.040551,244
7484,0.021850,124
9,0.019350,0
21358,0.029277,418
15054,0.022421,293
3128,0.019371,57
4181,0.021699,83
10,0.015857,0
17487,0.017013,342
14699,0.054040,293
2752,0.062154,48
968,0.094252,30
11,0.049590,0
5350,0.109712,88
16192,0.053419,301
11440,0.050533,210
25371,0.020840,506
2239,0.016751,46
12,0.012848,0
20589,0.017368,401
3474,0.025591,75
13859,0.021481,257
13974,0.014605,266
17229,0.018189,329
14026,0.015929,267
17439,0.023880,341
12158,0.021824,216
14053,0.016792,267
14055,0.016451,267
5162,0.020868,85
20940,0.013820,410
20970,0.029481,411
14134,0.017945,275
17722,0.016778,343
4376,0.015611,84
17757,0.017180,344
14215,0.014187,278
5201,0.018952,85
5223,0.016831,85
2289,0.021442,46
14582,0.018791,293
5443,0.018083,89
22026,0.017709,436
17950,0.017630,350
17990,0.015800,352
2820,0.016530,48
4549,0.015343,85
22115,0.016563,436
12500,0.014708,224
7544,0.015609,124
2982,0.026404,55
3636,0.014828,75
22253,0.013087,443
1963,0.014883,40
22432,0.014094,446
3042,0.015443,56
14900,0.019356,293
9569,0.027431,163
10903,0.017767,207
12780,0.014461,232
15504,0.019677,293
15534,0.030234,293
22933,0.017166,447
1152,0.015467,30
23131,0.023376,449
23180,0.023217,450
18812,0.030761,362
15638,0.014732,293
23393,0.019383,459
2106,0.014853,40
15848,0.016561,295
18951,0.016006,362
23634,0.015543,468
15855,0.017352,295
1210,0.023141,30
12913,0.016792,238
16127,0.017771,297
6350,0.014640,109
9784,0.013368,171
19253,0.024807,366
3893,0.017603,75
9875,0.015000,179
13143,0.015459,240
19431,0.024706,369
16266,0.015256,302
592,0.014525,13
2542,0.014518,48
16412,0.030203,308
519,0.017237,13
4131,0.013653,81
1814,0.015678,40
19746,0.015323,375
1818,0.026478,40
8539,0.028323,141
20067,0.015759,390
4211,0.014871,84
4249,0.015019,84
908,0.017673,26
24804,0.015845,489
24878,0.017583,489
16605,0.015277,312
13599,0.017548,252
20365,0.019949,396
16686,0.029039,317
16739,0.017340,318
25256,0.014742,500
25281,0.025476,500
25421,0.016103,508
25245,0.014357,500
10257,0.020912,192
25128,0.012705,496
3952,0.014046,75
13,0.011675,0
10820,0.014179,207
24998,0.017583,491
10897,0.014085,207
24831,0.016398,489
11007,0.014007,207
11423,0.016691,210
11499,0.015892,211
4496,0.016310,85
11807,0.017243,213
555,0.019173,13
11954,0.016883,215
12105,0.020363,216
2074,0.014454,40
566,0.015869,13
12721,0.015694,230
4898,0.016327,85
4999,0.017765,85
641,0.018432,16
13173,0.016700,242
13528,0.014142,252
5226,0.017806,85
13795,0.013710,255
13931,0.019134,259
14199,0.016134,278
14567,0.014947,293
15301,0.014095,293
15307,0.016564,293
15914,0.013007,297
6425,0.015587,109
6436,0.021544,109
16335,0.013914,305
2697,0.014079,48
2739,0.013849,48
16793,0.017711,319
7167,0.014243,124
17218,0.016802,329
17228,0.019598,329
17314,0.020785,332
17388,0.017000,335
17544,0.018245,342
17545,0.018125,342
983,0.018392,30
18129,0.015200,355
18179,0.016498,355
18216,0.016580,355
18308,0.018933,355
7697,0.015306,124
18580,0.014632,357
18702,0.016838,362
18755,0.015789,362
8008,0.016409,126
19181,0.017133,366
19398,0.016427,369
19448,0.028936,369
1212,0.014245,30
8203,0.017787,138
3230,0.018602,64
8247,0.013176,138
19852,0.019549,383
8372,0.022681,141
20333,0.019636,395
20485,0.013568,397
20564,0.014353,401
8721,0.014704,141
20998,0.014432,413
21140,0.017213,415
21714,0.018770,428
3466,0.016246,75
22168,0.015099,436
1534,0.013395,35
9136,0.015775,145
22718,0.016821,447
22722,0.017969,447
22930,0.014065,447
22997,0.016259,447
23653,0.014170,468
23697,0.014982,468
24058,0.014220,472
9697,0.017029,169
24271,0.014890,480
1694,0.016684,35
24470,0.016377,480
24606,0.014348,482
1856,0.012466,40
24456,0.021100,480
14,0.013140,0
12077,0.012496,216
15664,0.018651,293
1827,0.027724,40
18333,0.028944,355
4696,0.032169,85
21371,0.025314,419
921,0.029680,26
15475,0.031728,293
15503,0.045046,293
12608,0.025031,227
2044,0.033353,40
22830,0.021160,447
15,0.020865,0
9300,0.025230,152
9502,0.069963,162
2910,0.044893,49
23712,0.021306,468
16356,0.020528,306
888,0.022311,24
2637,0.023080,48
16428,0.026139,308
18263,0.024131,355
15141,0.028496,293
8796,0.305652,141
9230,0.260004,149
14678,0.269750,293
19999,0.243986,390
24404,0.256331,480
16,0.261010,0
8488,0.314344,141
532,0.260915,13
17766,0.292204,344
22553,0.259130,447
22636,0.351554,447
25073,0.492293,494
10459,0.026641,204
760,0.018188,19
14521,0.019273,293
10756,0.016742,207
2204,0.019934,46
15095,0.021588,293
8496,0.015341,141
17244,0.022717,331
17,0.017549,0
8672,0.017216,141
16659,0.022985,316
20866,0.023552,409
6029,0.015287,94
20914,0.026751,410
17441,0.016953,341
12562,0.017084,227
21216,0.016065,418
4594,0.019714,85
15354,0.017347,293
21765,0.078863,430
21971,0.020420,436
8882,0.015243,143
13200,0.022747,242
1423,0.023822,35
1057,0.018692,30
18087,0.019541,353
22259,0.018794,443
1078,0.016862,30
15571,0.034468,293
13374,0.026958,249
3068,0.023340,56
15699,0.020273,293
15755,0.015753,293
5182,0.024487,85
18452,0.016163,355
16041,0.047557,297
9417,0.034282,160
2595,0.029719,48
1999,0.022541,40
11011,0.022542,207
18935,0.028375,362
23959,0.019964,469
19104,0.016329,365
13878,0.029893,257
24277,0.015723,480
8044,0.026270,126
19258,0.026771,366
1881,0.017509,40
24732,0.015781,485
24765,0.015336,486
5325,0.017019,86
5336,0.024490,87
4051,0.032369,76
25103,0.021522,496
8682,0.038285,141
18,0.026969,0
15224,0.032106,293
13963,0.030713,263
9847,0.036796,176
19513,0.032294,369
11056,0.030875,207
25373,0.012305,506
14871,0.015058,293
18458,0.011323,355
12728,0.022466,230
7724,0.011845,124
4850,0.013581,85
15165,0.013267,293
4471,0.014960,85
12869,0.016083,237
7989,0.016033,126
8007,0.024625,126
15229,0.028933,293
11701,0.011530,212
2187,0.015357,46
19222,0.012940,366
19243,0.015241,366
4930,0.014369,85
4978,0.014582,85
6033,0.012139,94
586,0.012596,13
19472,0.016201,369
15506,0.018149,293
10871,0.042584,207
3992,0.030141,75
19614,0.016901,372
13138,0.012575,240
11825,0.011274,213
8252,0.012380,139
849,0.011626,20
19948,0.013205,389
19959,0.013446,390
10219,0.011712,192
10582,0.020057,207
8405,0.017465,141
20160,0.013525,390
878,0.012014,23
10718,0.014498,207
10467,0.012530,204
16171,0.013652,301
19,0.011391,0
8652,0.019300,141
20751,0.017005,408
16197,0.014274,301
20754,0.019034,408
13342,0.011659,248
3334,0.047208,68
13344,0.011932,248
10470,0.012299,204
6576,0.018192,112
20990,0.016088,411
10780,0.051288,207
21045,0.011788,414
21046,0.014888,414
1892,0.013588,40
16512,0.011746,310
6867,0.012224,117
8832,0.016850,141
21271,0.018874,418
5204,0.022403,85
21402,0.011908,422
21444,0.014589,422
21523,0.025428,422
21573,0.022563,422
8880,0.021844,143
13589,0.015711,252
11204,0.013484,207
21833,0.011723,432
21870,0.011301,433
21875,0.020911,434
16677,0.016900,317
913,0.017410,26
1377,0.013748,35
13642,0.013585,252
22090,0.024279,436
2054,0.011663,40
16834,0.014139,319
13796,0.017675,255
16987,0.021539,319
22351,0.012092,445
17010,0.011686,321
22480,0.017731,446
22492,0.024622,446
9184,0.012031,148
17037,0.052195,323
17087,0.015018,324
3582,0.017700,75
3626,0.012430,75
12445,0.013792,220
4740,0.011871,85
2790,0.013456,48
17231,0.012794,329
11221,0.011433,207
17310,0.011835,332
23187,0.011683,450
13968,0.015835,266
12530,0.013196,225
23408,0.013509,460
23434,0.013799,461
9422,0.019503,160
9455,0.012649,160
11306,0.036370,207
5372,0.018099,89
14127,0.021819,273
17690,0.021379,342
3660,0.016669,75
23813,0.013441,469
17718,0.012652,343
23969,0.013887,469
10366,0.020477,197
24161,0.020009,477
9680,0.017422,168
3721,0.015798,75
14204,0.012409,278
9746,0.067071,169
2369,0.013744,46
7487,0.016425,124
24352,0.013736,480
987,0.013728,30
14372,0.011360,288
24448,0.021061,480
10496,0.021879,205
14433,0.015291,293
775,0.012489,19
4464,0.013853,85
18188,0.048695,355
4827,0.018150,85
9942,0.013426,181
24809,0.017561,489
14616,0.014568,293
9952,0.012417,181
5871,0.012783,92
25019,0.021748,491
7663,0.015765,124
3779,0.018139,75
1837,0.021769,40
18316,0.012185,355
14733,0.011829,293
25345,0.016919,504
3887,0.023922,75
23587,0.023703,468
16240,0.027312,302
2597,0.030472,48
6725,0.025034,115
16857,0.027138,319
2762,0.039805,48
17542,0.023500,342
20,0.021259,0
15132,0.028081,293
21,0.394192,0
837,0.466617,19
7498,0.416747,124
13354,0.397032,249
3318,0.404763,68
20653,0.473869,405
21536,0.995439,422
21967,0.487529,436
23430,0.490027,461
611,0.276524,14
4557,0.327938,85
19391,0.274527,369
20039,0.305901,390
14715,0.364075,293
22,0.270111,0
10380,0.271559,197
4114,0.279721,80
23885,1.039016,469
11155,0.320501,207
25406,0.009467,507
15650,0.009767,293
18735,0.028346,362
9305,0.009065,152
19007,0.010454,362
11861,0.008025,213
17415,0.009125,338
1213,0.008273,30
23,0.008272,0
21173,0.009420,417
5824,0.009570,92
14691,0.018717,293
4043,0.010812,76
13141,0.008211,240
9151,0.008628,146
24,0.093431,0
19986,0.102003,390
9715,0.118239,169
15682,0.017936,293
6074,0.018255,96
24168,0.030282,477
25,0.024587,0
5734,0.023475,92
7664,0.017686,124
17455,0.019085,342
3335,0.015728,68
19817,0.019857,380
8750,0.017294,141
24865,0.023617,489
9879,0.017441,179
21086,0.014195,414
8807,0.019579,141
11847,0.018082,213
3092,0.019688,56
1369,0.017818,35
10815,0.027479,207
6756,0.020165,115
20027,0.019107,390
21997,0.027230,436
14042,0.025219,267
9148,0.014690,146
2970,0.017359,53
23119,0.017795,449
1577,0.013959,35
16698,0.016166,318
12809,0.018586,232
9511,0.038369,162
3716,0.027393,75
16473,0.019737,308
23930,0.017597,469
20339,0.017436,395
1751,0.014036,38
10673,0.018235,207
26,0.014108,0
12433,0.015755,218
21081,0.086313,414
5269,0.039926,85
27,0.039444,0
4054,0.043642,77
20307,0.044142,394
4210,0.013788,84
28,0.012320,0
19550,0.017776,369
15970,0.016872,297
2341,0.014327,46
11646,0.072733,211
18945,0.067418,362
19714,0.057403,373
23396,0.071617,459
14184,0.067870,278
14777,0.061430,293
12015,0.066623,216
16471,0.088289,308
29,0.053762,0
13811,0.062323,255
19157,0.093737,366
10262,0.084676,193
